Smell,0,1,2,3,4,5,6,7,8,9,10,11,12
5,-0.20639046,0.40742806,0.37770575,0.018451963,0.3294946,0.5460209,-0.2430188,0.016370837,-0.4288645,-0.058180507,-0.09841262,-0.43433192,-0.2675879
5,-0.49599588,0.105533786,-0.11701621,-0.5447267,-0.2782124,0.20824003,0.44979906,-0.36398757,0.29483783,-0.036403377,0.14893967,-0.40114224,-0.34302136
5,-0.2568951,0.40408882,0.23984194,-0.2877895,0.44902262,0.22735788,-0.20485032,0.31145796,-0.47261247,-0.24655105,0.3148219,0.1439306,-0.49750966
5,0.28089294,-0.49578175,-0.59678036,-0.12019171,-0.44211063,0.08463401,0.286147,0.2809732,0.5012909,0.017278975,0.2411328,0.4787191,0.41234627
5,0.54775536,-0.025121136,0.22081476,0.35603067,-0.13258436,-0.1017704,-0.09673038,-0.3542232,0.23058577,0.3109132,0.34799746,0.33615103,0.09302595
5,0.055485718,-0.3285827,-0.5170044,-0.30695584,-0.39493245,-0.011840363,0.30659956,-0.01203557,0.46522406,-0.0952668,0.37276432,0.3984314,0.17859091
5,0.45730403,-0.13990298,0.09475434,0.50152814,0.18890636,0.007814258,-0.09148242,-0.056535818,-0.112811446,0.17972536,0.23714778,0.45008194,0.17884944
5,-0.63704395,0.043486934,-0.2763574,-0.3105269,0.47520143,0.24159308,0.29177037,0.26838642,-0.58174706,-0.45191368,0.08786568,-0.10210879,-0.42092952
6,0.46922818,-0.455694,-0.36090985,0.29237935,0.10292007,0.28793326,-0.15232566,0.46598825,-0.15425348,-0.21107388,0.17537603,0.53303206,0.49751154
6,-0.022651799,0.18736278,0.41233632,0.43375716,0.34302005,0.17082584,-0.09581969,-0.25554335,-0.47488838,0.035136282,0.11279458,-0.24376461,-0.19063036
6,0.014403177,-0.394708,-0.51418066,0.038842462,-0.39886883,-0.08272602,0.49787104,-0.32126248,0.38820964,0.010311626,0.106466,-0.098986,0.29337758
6,-0.30497518,0.23174262,0.10953446,-0.11438805,0.31872046,0.17846762,0.05671228,-0.031205377,-0.3575374,-0.19459218,0.19172196,-0.13971032,-0.36055937
6,0.025958482,-0.15905109,-0.32427225,-0.21496978,-0.27326673,0.047872853,0.22056046,-0.06053765,0.3353671,-0.08321477,0.21299964,0.11815008,0.1255887
6,-0.016304951,-0.11577027,0.0578224,0.25106317,0.19629282,-0.16391411,0.16830519,-0.37752748,-0.2397633,-0.16742532,0.52827924,0.26834106,-0.19452538
6,-0.20069143,0.10700957,0.09182142,0.0051174,0.1312343,-0.009880528,0.14353499,-0.26278642,-0.12625912,-0.0458907,0.19010817,-0.11493044,-0.2670069
6,-0.28620768,0.23279002,0.11152993,-0.26788563,0.35735053,0.14992897,-0.020863613,0.041829493,-0.4233838,-0.26025847,0.33327997,0.15655598,-0.3952203
6,-0.06539282,0.104740955,0.17417425,0.18734366,0.15533812,0.11953768,0.031786267,-0.26912618,-0.19061217,0.00079903,0.13687909,-0.1449059,-0.14838247
6,0.2471421,-0.544302,-0.5623013,-0.12200127,-0.5251729,-0.016153997,0.43841428,-0.19503377,0.6293794,0.08420794,0.23232608,0.32000035,0.40916187
6,0.13956334,0.60670334,0.6245791,0.013578086,0.6269245,0.27600947,-0.4377608,0.15170987,-0.4732434,-0.021296231,0.3655628,0.45653448,-0.5714878
6,0.3653983,-0.5207346,-0.57781017,-0.22429438,-0.3563951,0.3306954,-0.065465614,0.49342272,0.47191116,-0.0953699,0.10591627,0.595362,0.6066043
6,-0.51159817,0.56617266,0.47425938,-0.06302171,0.12299046,0.09107443,0.2620268,-0.6645638,-0.10272279,0.14287625,0.09072909,-0.5620186,-0.6477503
6,0.26208723,0.45524386,0.53581005,9.31E-05,0.36297497,0.11924765,-0.2759795,-0.021464236,-0.119705886,0.2139646,0.4591088,0.65897447,-0.45131958
6,-0.48823026,-0.18106456,-0.44766104,-0.20007613,-0.07634526,0.43132234,0.26381904,0.29921597,-0.2112347,-0.3808397,-0.2625652,-0.63852626,0.046870675
6,-0.04056801,-0.4239711,-0.54538244,-0.13565724,-0.61696774,0.14109714,0.4916075,-0.343864,0.6566937,0.16300146,0.031857856,-0.14212674,0.35737595
6,-0.001601143,-0.31181055,-0.19345696,0.109592974,-0.11042285,-0.030921964,0.2568477,-0.28329322,-0.026767801,-0.0722669,0.17362949,-0.042772178,0.14405365
6,0.35067567,0.26765835,0.53562117,0.3738066,0.40231535,0.45079455,-0.51428384,0.17380132,-0.46705928,0.08070789,-0.09765754,-0.09138467,0.03670984
6,0.25742394,-0.26324064,-0.07515081,0.207393,-0.211725,-0.01562313,0.07941837,-0.30182636,0.22177108,0.095597684,0.16092004,0.08573878,0.15525669
6,0.19421162,0.31336653,0.5577946,0.4827624,0.4417587,0.5055366,-0.5628202,0.15291478,-0.53488106,0.039414458,-0.17509857,-0.31561396,0.061067205
6,0.1281476,-0.21913245,-0.22534776,-0.045947462,-0.21383734,0.045094516,0.16448891,-0.07360455,0.19550617,0.01275036,0.15168051,0.10086185,0.115125865
6,-0.046288807,0.35602623,0.3809534,-0.16542481,0.45118335,0.12257205,-0.2008547,0.08558843,-0.3366354,-0.11945929,0.32852188,0.45848417,-0.37931904
6,0.26712894,0.10008319,0.28979367,0.45747575,0.35636553,0.4707072,-0.44057083,0.2632898,-0.40501428,-0.079866506,-0.22613274,-0.1799899,0.20681006
6,0.15565059,-0.17340305,0.050498314,0.12947038,0.07963327,-0.19317874,0.13905115,-0.35606748,-0.11978944,-0.11514267,0.46051872,0.30904016,-0.05389442
6,0.5947776,-0.12120946,0.19583304,0.41571948,-0.1907326,-0.14320305,-0.06913688,-0.44610727,0.32318002,0.28210497,0.45768884,0.5583881,0.25523478
6,-0.28249025,-0.0959098,-0.29075196,-0.60927767,-0.5113467,0.055514265,0.46420208,-0.15450725,0.606974,0.017881796,0.27559453,0.32445765,-0.13762577
6,0.16549908,-0.11623356,-0.11860257,-0.07182245,-0.15926427,0.2239049,-0.045163546,0.07911314,0.15228233,-0.026853606,0.13840362,0.12387165,0.213762
6,0.21179436,-0.22693777,-0.24094838,-0.019013453,-0.25188667,0.12610306,0.01807879,0.041096937,0.26754612,-0.032217946,0.1893533,0.20186695,0.29746315
6,0.2721576,-0.4668653,-0.527154,-0.2036278,-0.31877893,0.14520273,0.104939446,0.30837804,0.3535938,-0.10134829,0.26876113,0.5551937,0.40729877
6,-0.2813567,0.3253667,0.39918897,0.1905639,0.21676627,0.02189093,0.15860169,-0.5316707,-0.25169644,0.11011766,0.16085662,-0.28275904,-0.47989073
6,0.22416613,-0.5238311,-0.6103747,-0.10558022,-0.3864274,0.014982615,0.3252743,0.08862368,0.44726598,-0.09766836,0.38000417,0.47675082,0.40914792
6,-0.1548385,0.33174223,0.30641383,-0.15442273,0.4713424,0.093430266,-0.17259921,0.09836964,-0.4462004,-0.17806055,0.3576714,0.28565785,-0.36962116
6,-0.7287173,0.61165506,0.3834335,-0.3646777,0.41798583,0.10019382,0.36267543,-0.3212514,-0.40562066,-0.11771068,0.12662865,-0.39649826,-0.7662119
6,-0.5757561,0.56040084,0.14169455,-0.60774976,0.08465678,0.5618517,0.047816206,0.22928268,-0.08664938,-0.08369635,-0.30822915,-0.58369446,-0.4608336
6,0.12509513,-0.46509886,-0.5362885,-0.19536622,-0.37700132,-0.070135534,0.2903697,-0.001578021,0.44102967,-0.082130045,0.41264018,0.45717075,0.26427355
7,-0.31648296,-0.48522174,-0.7531619,-0.56443274,-0.74815065,0.21538189,0.552064,-0.16066608,0.73819256,-0.10246613,0.006860433,-0.36982408,0.35611936
7,-0.32560438,-0.060537905,-0.15304157,-0.09647259,0.18238412,0.08107538,0.26842347,-0.033483148,-0.32171616,-0.2751972,0.16992225,-0.124533035,-0.1375802
7,0.014021226,0.55794567,0.5587291,-0.15383871,0.5563941,0.19509448,-0.37502572,0.07184436,-0.415102,-0.09229461,0.39896888,0.4554596,-0.5693103
7,-0.10302229,0.43261653,0.40930277,-0.23881729,0.57116646,0.11182369,-0.24023621,0.19299403,-0.47333357,-0.21381006,0.39326364,0.48068297,-0.5877931
7,0.5119188,0.13011365,0.44990638,0.15846407,0.009456053,-0.04764055,-0.19700843,-0.4040793,0.2410043,0.3118325,0.49992913,0.6308557,-0.101446345
7,0.19759291,-0.23993142,-0.018025601,0.28956553,-0.10484793,-0.06069117,0.17761073,-0.39004824,0.103502735,0.060171094,0.24641585,0.109664924,0.08490077
7,0.4641696,0.0858372,0.24741381,0.10106041,-0.25428444,0.24931097,-0.2128105,-0.16010869,0.37971655,0.303728,0.07908738,0.11360185,0.16557261
7,0.69386846,-0.37984404,-0.10528809,0.4485258,-0.24700283,0.25085402,-0.36999425,0.09539384,0.2271374,0.3142102,0.18588094,0.3772443,0.6108639
7,0.08566189,0.110118985,0.19922812,-0.06365436,0.048712775,0.21543592,-0.08721494,-0.03243636,0.024346732,0.07586701,0.16600041,0.13647988,-0.061322656
7,-0.04879468,0.5467341,0.6866528,0.22865842,0.52416897,0.4786149,-0.49364662,-0.016833251,-0.5901157,0.05472034,0.023811223,-0.27343988,-0.32310075
7,-0.66548413,0.22391312,-0.003617598,-0.49790502,0.6314854,0.2975761,0.014533939,0.46646062,-0.73383236,-0.529243,0.3868234,0.113612965,-0.62084097
7,0.060173534,-0.588605,-0.5682551,0.3831595,-0.5783496,0.25348333,0.515614,-0.4306967,0.3334666,0.07425549,-0.2132357,-0.59497744,0.6137325
7,-0.4381978,-0.23481663,-0.5264383,-0.16982323,-0.19752282,0.4528281,0.23409702,0.26513663,-0.09603601,-0.35370627,-0.29608288,-0.6945335,0.19908653
7,-0.37767893,-0.22929522,-0.3742315,-0.12924296,-0.13736627,0.3924111,0.23534304,0.1287586,-0.11890645,-0.21223012,-0.17927578,-0.58004725,0.098507516
7,-0.01020446,-0.5725619,-0.52486306,0.28984267,-0.46674377,0.20870063,0.43803358,-0.3582213,0.21940549,-0.012080403,-0.18922296,-0.549519,0.5251941
7,-0.062419705,-0.56014353,-0.680298,-0.26885104,-0.7338421,-0.004093969,0.56644994,-0.22493877,0.73343164,0.07176196,0.07462193,-0.08219031,0.49933195
7,0.17852804,-0.04756984,0.121456906,0.16043156,0.1072126,-0.0446858,0.017018268,-0.22815573,-0.09226875,0.002185444,0.3085361,0.24709326,-0.078334525
7,0.713155,-0.07310668,0.24138197,0.53731185,-0.42275164,-0.013635477,-0.09055371,-0.51654625,0.64266765,0.49021164,0.17850108,0.27079582,0.3666151
7,-0.2350709,-0.054194976,-0.06248424,-0.08654058,-0.07385227,0.1145585,0.20373093,-0.16909929,0.025297452,-0.09780173,0.10147408,-0.08712039,-0.058928333
7,0.38935006,0.29880196,0.4960531,0.17557783,0.2063888,0.04054812,-0.27800184,-0.39672473,0.25259918,0.16823283,0.3508114,0.6696638,-0.3025699
7,0.6891743,-0.055193815,0.304284,0.46595812,-0.30363995,-0.055792123,-0.12172522,-0.50907016,0.47954938,0.41844583,0.3605552,0.42936212,0.24937846
7,-0.14815924,-0.069064215,-0.14776735,-0.07916473,-0.036154192,0.20700218,0.15281852,-0.027809331,-0.05078676,-0.13957307,0.09987988,-0.15999354,-0.012025107
7,-0.21553604,-0.14227206,-0.19297001,0.014739412,0.043098792,0.003982814,0.2267276,-0.12761794,-0.163156,-0.18403497,0.18103261,-0.08975506,-0.03014897
7,0.15156655,0.6335323,0.71877927,0.26089197,0.74746484,0.3037576,-0.49728456,0.16291718,-0.731153,-0.011070713,0.3861329,0.42942512,-0.568955
7,0.6140666,0.24559653,0.55527896,0.29783294,0.11248877,-0.045402523,-0.384974,-0.38707125,0.2868303,0.3557896,0.4208913,0.722707,-0.0909916
7,-0.6009879,0.35587627,-0.019293621,-0.58644426,0.43039933,0.4973152,-0.12716796,0.5628205,-0.56708306,-0.49220553,-0.03273585,-0.25078976,-0.46609607
7,0.645596,-0.22193462,0.07459348,0.5083623,-0.5092825,0.060970165,0.025850277,-0.49492323,0.6403072,0.5020678,0.07097334,0.13284571,0.45526183
7,-0.08913673,0.20423797,0.16124706,-0.18717745,0.2878243,0.11067216,-0.07424875,0.051634364,-0.26203847,-0.13236634,0.2913474,0.21227907,-0.29564893
7,0.3404059,-0.37314844,-0.20488907,0.38396788,-0.46932927,0.031994622,0.29675385,-0.53866637,0.4730308,0.3204091,-0.03643447,-0.1439734,0.49753755
7,-0.16950701,-0.32265642,-0.3194955,0.1845544,-0.040581252,-0.064114735,0.33149394,-0.2723874,-0.12172125,-0.20982991,0.21520635,-0.1753582,0.051087305
7,-0.19729502,-0.17608118,-0.3115636,-0.08663232,-0.051285256,0.004690592,0.30162778,-0.16296662,-0.13165416,-0.16978829,0.20908266,-0.20326324,-0.028887004
7,0.17486632,-0.20323324,-0.07311474,0.2210955,0.007923259,-0.08266542,0.16017948,-0.26426262,-0.028588336,-0.11635951,0.35744435,0.23889732,0.064556725
7,-0.34965476,0.13137288,-0.00549268,-0.047780134,0.29586175,-0.10883821,0.33405283,-0.060315948,-0.41553292,-0.22963783,0.34961784,0.120772645,-0.36336797
7,-0.5203373,-0.10471701,-0.27800113,-0.26223496,0.16391902,0.38302794,0.1944166,0.29464975,-0.37250844,-0.35363108,-0.04883468,-0.4076911,-0.14485547
7,0.18029433,-0.33632994,-0.4296971,0.09594341,-0.46770057,0.07393426,0.3520627,-0.1684783,0.4706271,0.22769979,0.06593851,-0.044987183,0.3492155
8,0.54450566,-0.3711384,-0.14671151,0.6013636,0.41397777,0.3525831,-0.32925716,0.55380803,-0.5701231,-0.13395841,0.09456549,0.33044645,0.52578986
8,0.4398751,-0.12484925,-0.053919934,0.20034121,-0.15732136,0.15072028,-0.18274157,0.014144549,0.20136024,0.16770692,0.16164935,0.21041463,0.2999143
8,0.07498011,-0.2576953,-0.17404632,0.18507361,-0.24317567,0.27344343,0.12701029,-0.24330401,0.176124,0.05301701,0.056094404,-0.2340394,0.30176818
8,0.25270554,-0.18320625,-0.013706679,0.29527137,0.13727826,-0.060120285,0.031621926,-0.15641102,-0.19523366,-0.08242946,0.22074793,0.23146391,0.106646895
8,0.39740255,-0.3644033,-0.23237222,0.14233443,-0.28099284,0.06576235,0.07220693,-0.04139734,0.30291444,0.047978938,0.26736006,0.35054547,0.42294046
8,-0.32548872,0.11841302,0.011605288,-0.13122052,0.22713093,0.12595339,0.1687473,-0.13920905,-0.29114002,-0.21436083,0.15876426,-0.14574438,-0.30938023
8,0.4321738,-0.56214035,-0.6227148,-0.1733959,-0.29566768,0.36135083,-0.025089476,0.60778916,0.3804088,-0.08177204,0.13047473,0.61189383,0.60459954
8,0.5335789,0.05617511,0.34699664,0.6252115,0.42543694,0.09804734,-0.36189634,-0.030536307,-0.35658512,-0.000301715,0.2442221,0.446018,0.109462194
8,0.0846236,0.5531725,0.7307058,0.25984132,0.45346236,0.55293256,-0.59478223,0.13985623,-0.5281037,0.17488442,-0.09379123,-0.2900079,-0.26256782
8,0.017138036,0.13752727,0.31931552,0.003396133,0.23696825,0.16312677,-0.1301705,-0.023232978,-0.31446233,-0.03183635,0.25126904,0.08803218,-0.16562122
8,-0.05289504,-0.1536203,-0.40641546,-0.48477507,-0.43006337,0.14125614,0.27232078,0.0944229,0.5092837,-0.015439331,0.17367606,0.18739825,0.14170295
8,-0.086193286,0.4783863,0.64164716,0.47185478,0.48767433,0.4509759,-0.30898973,-0.2580684,-0.5822969,0.102391675,-0.16890103,-0.55074674,-0.37211296
8,0.23190436,-0.4454037,-0.64499825,-0.43845108,-0.45011494,0.1237991,0.123686865,0.38579416,0.55281585,-0.16989784,0.29987052,0.5191846,0.3977165
8,-0.19319536,-0.521269,-0.5618458,0.19244383,-0.45446035,0.16613653,0.4918063,-0.31338423,0.2375342,-0.07399654,-0.119117886,-0.5856866,0.48696554
8,-0.06532734,0.05182317,0.27821448,0.36790204,0.35159102,-0.014897303,0.0714834,-0.31981242,-0.4433526,-0.027294952,0.2066471,-0.11863556,-0.19830789
8,-0.049927447,-0.24381039,-0.4120235,-0.2220032,-0.3177605,-0.02159254,0.29484335,-0.1667757,0.39675602,-0.0594449,0.16723578,0.06414222,0.09441977
8,0.038183942,-0.082187876,0.14851435,0.40432575,0.382029,-0.001828556,-0.025313433,-0.16406305,-0.48293635,-0.10834924,0.18013479,0.027383309,-0.07546212
8,-0.32937315,-0.26504788,-0.41689807,-0.4698598,-0.5942195,0.13721217,0.50111073,-0.22812796,0.5959634,0.049066976,0.11431489,-0.17202216,0.028997857
8,0.035138056,-0.5221943,-0.49575824,0.17296812,-0.58198273,0.12289323,0.5009762,-0.3902432,0.45902398,0.12190801,-0.09232499,-0.42764035,0.5501203
8,0.26529628,0.06739559,0.25789928,0.20684585,0.17975071,0.083326936,-0.18940617,-0.07655352,-0.12790148,0.07018427,0.25289175,0.25485188,-0.052855078
8,-0.1995651,-0.12677008,-0.17200433,-0.209983,-0.16866505,0.11675169,0.24956064,-0.1298967,0.10577585,-0.060792968,0.08695651,-0.18044908,0.031341996
8,0.021626558,-0.12388176,0.040049445,0.35812563,0.28011486,-0.059335567,0.070436776,-0.16946806,-0.33080465,-0.13814633,0.24933599,0.09321047,-0.04085286
8,0.06732594,0.22816971,0.46260336,0.29727185,0.375023,0.23597087,-0.22023574,-0.15208854,-0.43398222,0.009842092,0.16260669,0.02458723,-0.19502254
8,0.35616675,0.43219134,0.5530257,-0.017211469,0.30856684,0.06931731,-0.32144448,-0.03589423,-0.018122124,0.29189822,0.38547963,0.65375,-0.37453383
8,-0.18098982,0.26546332,0.36417297,0.19888946,0.2754327,0.10898736,0.019412097,-0.31904227,-0.32523653,0.009210132,0.14554928,-0.22771831,-0.3076878
8,-0.22505878,-0.23650357,-0.4277369,-0.5820529,-0.47746798,0.01031733,0.4775616,-0.19999269,0.57795525,-0.078061685,0.37700838,0.28611177,-0.043686762
8,-0.31883383,0.36753848,0.22075516,-0.4011885,-0.23590519,0.26128232,0.005577713,-0.20001452,0.32857335,0.16302665,0.054841895,-0.30927357,-0.24473423
8,-0.3193115,0.11930636,0.045086544,-0.20033339,0.20250106,0.12504792,0.12059523,-0.015915398,-0.30987003,-0.22512813,0.18437566,-0.15358265,-0.30322385
8,-0.3426723,0.010506987,-0.19400826,-0.63816535,-0.46728352,-0.023941124,0.4960971,-0.39696246,0.55406374,-0.003925012,0.3640877,0.16743943,-0.30669028
8,-0.45313707,0.09902657,-0.1366918,-0.4153264,-0.18209347,0.19012392,0.36957157,-0.19568549,0.17368662,-0.12914193,0.17744012,-0.26287037,-0.24620815
8,-0.056541238,0.2989587,0.47356042,0.40834922,0.4095076,0.3134442,-0.18910827,-0.24990965,-0.5139711,0.047830325,0.1108783,-0.30688387,-0.26780695
8,-0.070038795,-0.060445927,-0.1521761,-0.30389458,-0.24525492,0.20473917,0.12908927,0.061458703,0.2954664,-0.06850692,0.13811553,0.044854265,0.0928941
8,0.14990391,-0.22013438,-0.19206238,-0.117846176,-0.21174274,0.04715482,0.071284235,0.046046864,0.23795068,-0.016538605,0.1824519,0.19877867,0.24181509
8,-0.1708416,0.09126632,-0.0393138,-0.14153853,-0.004340339,0.16196135,0.104770765,-0.11870756,-0.05106701,-0.10593001,0.1105713,-0.1556784,-0.18212214
8,0.20065635,-0.006049253,0.06317016,0.26461205,0.16089296,0.07719741,-0.022617405,-0.04743901,-0.21870804,-0.109069645,0.20001385,0.14294583,0.031349164
9,0.45410943,0.16249721,0.40356165,0.39354432,0.24834876,0.07939631,-0.29127568,-0.07611241,-0.110462755,0.18138903,0.16912769,0.5023175,-0.073076144
9,0.6437355,0.103005946,0.4290667,0.44709882,0.08544301,0.13553189,-0.40200168,-0.16541502,0.05017475,0.32721555,0.25749987,0.58572763,0.11538871
9,0.2889087,0.062969044,0.10027522,0.12327933,-0.027216965,0.12435505,-0.07586276,-0.12667431,0.079304904,0.059101246,0.20866492,0.20150377,0.022185454
9,0.08951613,0.10765252,0.15789063,0.13197856,0.19970404,0.12860021,-0.10623903,-0.052379593,-0.20656547,-0.09218904,0.28792614,0.044438235,-0.10133809
9,0.15848067,0.12769969,0.22339334,0.06397901,0.18631412,0.11699045,-0.08909585,-0.024773216,-0.1594051,0.011686266,0.25716186,0.27433577,-0.17650999
9,0.39947087,0.31057072,0.48060408,0.15880294,0.15888149,0.26299542,-0.34286296,0.005896336,0.030817049,0.2900022,0.2196831,0.3736269,-0.04158901
9,0.5051119,-0.34122878,-0.29273456,0.15453415,-0.4346652,0.11781457,0.09671375,-0.066390865,0.544716,0.1859072,0.32205677,0.44974166,0.5027551
9,0.077914946,-0.21355525,-0.281585,-0.24125348,-0.19482924,0.067477494,0.08426437,0.13778833,0.22655751,-0.13354465,0.17181885,0.26523885,0.13127322
9,-0.32344672,0.015260318,0.010172641,-0.08284669,0.09675497,-0.05495792,0.34799212,-0.36124578,-0.096704215,-0.06705223,0.2801849,-0.07889495,-0.33406594
9,-0.18165962,-0.1482028,-0.15303037,-0.048609063,-0.06399832,0.068343915,0.23553714,-0.00802149,-0.1469977,-0.104727566,0.1482978,-0.18267888,0.000656238
9,0.030494584,0.21321903,0.32759106,0.1379452,0.28629538,0.18520303,-0.13266608,0.03549351,-0.35355106,-0.104124136,0.2343682,0.13875239,-0.21511409
9,-0.35627055,0.36343846,0.29010075,-0.19384596,-0.07128686,0.04680267,0.26098725,-0.5595719,0.09032344,0.13593653,0.17201474,-0.2862566,-0.44970372
9,0.48422697,0.07212087,0.37889957,0.21893494,-0.04234087,0.19295713,-0.38553903,-0.07834298,0.21077527,0.3663679,0.16295113,0.3057561,0.14312069
9,0.16839014,-0.028413452,0.068158254,0.1751366,0.023687001,-0.02653901,0.045709454,-0.21157612,0.023965139,0.041739553,0.28839228,0.21616612,-0.0151651
9,-0.27340874,-0.028559158,-0.096034564,-0.044051383,0.036441416,0.20936534,0.12179347,0.010719608,-0.067546636,-0.13557556,0.14381383,-0.14887083,-0.12631303
9,-0.60201305,-0.14100061,-0.3965061,-0.26159292,-0.09794413,0.29101935,0.5005154,-0.11849716,-0.1058119,-0.33561417,0.044451315,-0.48271394,-0.17613085
9,-0.07644249,0.23098347,0.4336034,0.34363005,0.36118487,0.308858,-0.016723592,-0.21073201,-0.37775308,0.05321887,0.05632866,-0.2893415,-0.13757223
9,0.40526018,-0.12730438,0.089671396,0.33329192,-0.11203297,-0.04225873,0.07981368,-0.42722586,0.15947957,0.19173165,0.40100417,0.32312754,0.09168183
9,0.40951,-0.4848191,-0.40028375,0.062578194,-0.060869724,0.3233509,-0.066615246,0.4391516,0.06690011,-0.10555609,0.19751032,0.552691,0.50548416
9,-0.21185206,-0.15061118,-0.30693763,-0.13696729,-0.118648306,0.064403415,0.28792065,-0.15626664,0.08408702,-0.095106974,0.05424093,-0.14527135,-0.03361231
9,-0.05024687,-0.14735284,0.03632565,0.31044117,0.30719033,-0.16500916,0.16271432,-0.35326338,-0.4244908,-0.17825922,0.44284898,0.15669654,-0.1282657
9,-0.24228144,-0.35573626,-0.50802326,0.05471764,-0.29813445,0.22637029,0.41211167,-0.19607198,0.17371759,-0.011871912,-0.032632466,-0.4414939,0.37355876
9,0.045686375,0.3092343,0.52274925,0.20651491,0.39742714,0.37394667,-0.35095337,0.16857108,-0.46778876,0.031150948,0.045625962,-0.14564748,-0.20430551
9,0.5359706,-0.32872906,-0.08032293,0.44541305,-0.43469703,0.07341483,0.080504075,-0.4458381,0.50741607,0.35581285,0.048859317,0.10032754,0.4568092
9,-0.03164353,-0.109731466,-0.12591788,0.031627357,-0.13590193,0.112211056,0.1640331,-0.22679928,0.122137524,-0.09086856,0.19928293,-0.075760014,0.06836072
9,-0.24874139,-0.1805998,-0.18446311,-0.015060633,0.026894517,-0.060959883,0.327539,-0.34279397,-0.08326957,-0.22780302,0.46124098,0.03755623,-0.14630014
9,-0.19458327,0.04880466,-0.118030466,-0.3428134,-0.2416342,0.15095411,0.27092138,-0.1722707,0.29431564,-0.033143524,0.13442893,-0.014388179,-0.12371762
9,0.036414858,-0.24846287,-0.24014348,0.04900623,-0.0720556,0.06335749,0.16081755,-0.19131094,0.06691813,-0.13006194,0.29357117,0.13997729,0.106659055
9,-0.11801468,0.094371356,0.16650324,0.15476379,0.37943023,-0.08144504,0.120598614,-0.25756967,-0.4649987,-0.14770445,0.39660212,0.099092245,-0.35519007
9,0.057635814,-0.23712519,-0.51676035,-0.39418644,-0.44728386,0.14294933,0.25914994,0.10965082,0.5364076,-0.035632346,0.13914773,0.2513864,0.2880276
9,0.3290328,0.20812617,0.34235013,0.23580097,0.2648842,0.11988099,-0.20838958,-0.12293511,-0.1689975,0.081443556,0.3177306,0.39282355,-0.16296892
9,0.014726269,-0.19926442,-0.22560461,-0.43225417,-0.29704684,0.10951165,0.370361,-0.38946366,0.47167072,-0.19608922,0.09190052,0.26091766,-0.25184
9,-0.3494178,0.15607326,0.10552195,-0.08917819,0.2905878,0.18722488,0.07145657,0.006137294,-0.34724522,-0.18968293,0.16119151,-0.13167712,-0.32969522
9,0.33744746,-0.18689947,-0.09360234,0.26185304,-0.22213829,-0.007257476,0.10325416,-0.23462091,0.25571778,0.10812093,0.1802427,0.17854063,0.19549805
9,0.102864474,0.31913638,0.46629068,0.21579204,0.27125508,0.23310639,-0.26897094,-0.008071301,-0.3543927,0.059377387,0.1362005,-0.13035567,-0.11714725
10,0.50905496,0.25900257,0.5074041,0.28150135,0.22188225,0.06037604,-0.32895377,-0.17575648,-0.0701496,0.34610492,0.42295724,0.5327212,-0.20945473
10,0.40643623,-0.209487,-0.0411244,0.53454375,0.2790784,0.2983389,-0.30203158,0.21374644,-0.38376266,-0.035389196,0.048545647,0.120016925,0.3701053
10,0.35489097,0.021356143,0.13887554,0.1855382,-0.02357888,-0.013240787,-0.008812805,-0.19873314,0.06572736,0.15055941,0.25063607,0.29570305,0.024770744
10,0.41205126,0.18279573,0.37505573,0.33809358,0.24280699,-0.03699869,-0.20009923,-0.28811535,-0.030277627,0.2304504,0.41968572,0.5695919,-0.07138953
10,-0.39682546,0.03320452,-0.104172654,-0.5655554,-0.3714983,0.042907592,0.42991576,-0.37346035,0.5049019,-0.000967867,0.23245321,-0.000186342,-0.27323082
10,-0.4822435,0.072163306,-0.16815941,-0.30886126,0.16723998,0.24322233,0.26688945,0.06790825,-0.22348727,-0.27108872,0.07817172,-0.23891047,-0.22419147
10,0.044470288,0.51550096,0.6102491,0.110985376,0.6796871,0.23089422,-0.40800574,0.17071542,-0.701569,-0.117203504,0.3544251,0.3533914,-0.53133476
10,-0.35720244,-0.1462592,-0.2929304,-0.058514025,-0.18412328,0.010789189,0.44109014,-0.23065859,0.168936,-0.112542845,0.19947124,-0.1532923,-0.020828268
10,-0.13029459,0.21673714,0.31116214,0.12095472,0.2009669,0.26321346,-0.013874595,-0.21261269,-0.32240334,0.070891656,0.09228865,-0.300598,-0.18377262
10,0.2006493,0.12021333,0.14231959,-0.023443744,0.012573156,0.21775031,-0.14991967,-0.015862947,0.049463786,0.08973093,0.147025,0.058391362,-0.00288927
10,0.27008742,-0.23766363,-0.03926613,0.16675898,-0.21099457,0.1398008,-0.033009082,-0.14605978,0.23703511,0.06396429,0.17744258,0.09863775,0.19891725
10,-0.5530498,0.32234564,0.3490983,-0.34120613,-0.1105188,0.10771804,0.2587716,-0.54410744,0.14487381,0.2373858,0.1751214,-0.39459607,-0.54607356
10,-0.2792728,0.13711584,0.14294854,-0.033074204,0.2660792,0.15505457,0.09354209,-0.17858596,-0.3262904,-0.14942491,0.24163835,-0.15764616,-0.28373516
10,0.24141596,0.040100124,0.15023457,0.19431482,0.10481681,-0.024582604,-0.011928555,-0.17467532,-0.004139502,0.10500321,0.29053766,0.27837482,-0.019232703
10,0.40367243,-0.0613149,0.14466651,0.36233103,-0.13459085,-0.08750496,0.054528072,-0.41853133,0.23518397,0.22195825,0.36024824,0.27777818,0.12127196
